system:index,CO_area_mean_mol_per_m2,CO_population_weighted_exposure_mol_per_m2,end_date,population_year_used,port_name,start_date,total_population,year,.geo
0000000000000000003a_6,0.03651417228238323,0.03686939776636808,2025-01-01,2020,Kandla,2024-01-01,932.9993543207129,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_7,0.03543704090519756,0.03585776930398323,2026-01-01,2020,Kandla,2025-01-01,932.9993543207129,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_0,0.039221172157231574,0.039511883479804305,2019-01-01,2018.0,Pondicherry,2018-12-05,2155.430426855182,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_1,0.0369454310362629,0.0367019799708592,2020-01-01,2019.0,Pondicherry,2019-01-01,2191.3547763567335,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_2,0.03749110562489041,0.03713291097903353,2021-01-01,2020.0,Pondicherry,2020-01-01,2229.955793729015,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_3,0.03607471406676479,0.035904808739158384,2022-01-01,2020,Pondicherry,2021-01-01,2229.955793729015,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_4,0.034937290346393854,0.034718316242317394,2023-01-01,2020,Pondicherry,2022-01-01,2229.955793729015,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_5,0.036768700553257226,0.03645751171778781,2024-01-01,2020,Pondicherry,2023-01-01,2229.955793729015,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_6,0.03686559938392142,0.03654515972931565,2025-01-01,2020,Pondicherry,2024-01-01,2229.955793729015,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_7,0.03578608688201391,0.035429365042255856,2026-01-01,2020,Pondicherry,2025-01-01,2229.955793729015,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_0,0.03573273902744543,0.03601283780520567,2019-01-01,2018.0,Trincomalee,2018-12-05,374.5232847527667,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_1,0.03340171679437736,0.03281760855007643,2020-01-01,2019.0,Trincomalee,2019-01-01,377.85627675802783,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_2,0.03380706778875956,0.03305366079369014,2021-01-01,2020.0,Trincomalee,2020-01-01,380.89677617923354,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_3,0.033362106837291156,0.03213325981404564,2022-01-01,2020,Trincomalee,2021-01-01,380.89677617923354,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_4,0.031688519447389416,0.031024556145508694,2023-01-01,2020,Trincomalee,2022-01-01,380.89677617923354,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_5,0.03332348694905115,0.032571236914569916,2024-01-01,2020,Trincomalee,2023-01-01,380.89677617923354,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_6,0.03362704788150882,0.03285412034968596,2025-01-01,2020,Trincomalee,2024-01-01,380.89677617923354,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_7,0.03260130098189554,0.03137835741594752,2026-01-01,2020,Trincomalee,2025-01-01,380.89677617923354,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_0,0.02934380547091535,0.02936551906882833,2019-01-01,2018.0,Subic Bay,2018-12-05,4969.414271511907,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_1,0.03109407139007242,0.03190981425935336,2020-01-01,2019.0,Subic Bay,2019-01-01,5055.534872014786,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_2,0.031190158533852083,0.03212223621483358,2021-01-01,2020.0,Subic Bay,2020-01-01,5143.720767519252,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_3,0.031289208011955165,0.03190889005782311,2022-01-01,2020,Subic Bay,2021-01-01,5143.720767519252,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_4,0.02884425583995339,0.029795422888862104,2023-01-01,2020,Subic Bay,2022-01-01,5143.720767519252,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_5,0.03180139760379339,0.032819516932706946,2024-01-01,2020,Subic Bay,2023-01-01,5143.720767519252,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_6,0.031312326112007516,0.0322682785478128,2025-01-01,2020,Subic Bay,2024-01-01,5143.720767519252,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_7,0.02923255858358942,0.030111829886291783,2026-01-01,2020,Subic Bay,2025-01-01,5143.720767519252,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_0,0.0416391976860682,0.04243665998893777,2019-01-01,2018.0,Beihai,2018-12-05,949.1700456136585,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_1,0.04644137996567661,0.045933860515659945,2020-01-01,2019.0,Beihai,2019-01-01,958.6254845619198,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_2,0.044619652134059384,0.043754208841913104,2021-01-01,2020.0,Beihai,2020-01-01,968.1747869583907,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_3,0.04355998605687079,0.043157117913003,2022-01-01,2020,Beihai,2021-01-01,968.1747869583907,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_4,0.040081029618507166,0.04052207563273734,2023-01-01,2020,Beihai,2022-01-01,968.1747869583907,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_5,0.04516504820938764,0.04490616383019523,2024-01-01,2020,Beihai,2023-01-01,968.1747869583907,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_6,0.044264086722812804,0.04432258617232839,2025-01-01,2020,Beihai,2024-01-01,968.1747869583907,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_7,0.04099441595643581,0.04050443022874085,2026-01-01,2020,Beihai,2025-01-01,968.1747869583907,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_0,0.03620957479265698,0.03564550406600558,2019-01-01,2018.0,Port Blair,2018-12-05,30.084842453546397,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_1,0.03603912003352979,0.03658995066900714,2020-01-01,2019.0,Port Blair,2019-01-01,30.37941831196933,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_2,0.03520612922085401,0.03596234940210241,2021-01-01,2020.0,Port Blair,2020-01-01,30.41817034709394,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_3,0.034977744155975744,0.034910499654971484,2022-01-01,2020,Port Blair,2021-01-01,30.41817034709394,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_4,0.032768199256268164,0.033313791925557085,2023-01-01,2020,Port Blair,2022-01-01,30.41817034709394,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_5,0.03512908795802898,0.03605094646084792,2024-01-01,2020,Port Blair,2023-01-01,30.41817034709394,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_6,0.03541397754003441,0.03600339621946761,2025-01-01,2020,Port Blair,2024-01-01,30.41817034709394,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_7,0.03301779561042982,0.0337548170652763,2026-01-01,2020,Port Blair,2025-01-01,30.41817034709394,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_0,0.027675602123160146,0.027320642989002348,2019-01-01,2018.0,Masbate,2018-12-05,535.0413958311666,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_1,0.02985123600248019,0.029707164861745995,2020-01-01,2019.0,Masbate,2019-01-01,546.0645841493617,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_2,0.03020242268516562,0.029788940985339605,2021-01-01,2020.0,Masbate,2020-01-01,557.3342920139726,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_3,0.029629507197028563,0.029220840272359036,2022-01-01,2020,Masbate,2021-01-01,557.3342920139726,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_4,0.027149947801836466,0.026968363546859574,2023-01-01,2020,Masbate,2022-01-01,557.3342920139726,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_5,0.02998783433131854,0.02989478340806512,2024-01-01,2020,Masbate,2023-01-01,557.3342920139726,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_6,0.030104632239977856,0.029883951132877725,2025-01-01,2020,Masbate,2024-01-01,557.3342920139726,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_7,0.0272597709884943,0.026944535963781442,2026-01-01,2020,Masbate,2025-01-01,557.3342920139726,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_0,0.04656964573057902,0.046607971694380426,2019-01-01,2018.0,Ningbo,2018-12-05,2809.607607711693,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_1,0.043237731674710685,0.04432624045293281,2020-01-01,2019.0,Ningbo,2019-01-01,2867.855988082161,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_2,0.044495878190541106,0.045234890930304916,2021-01-01,2020.0,Ningbo,2020-01-01,2927.7593699615636,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_3,0.04343668182037323,0.04391210841964765,2022-01-01,2020,Ningbo,2021-01-01,2927.7593699615636,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_4,0.03998015686490288,0.04080912943885832,2023-01-01,2020,Ningbo,2022-01-01,2927.7593699615636,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_5,0.04180084815578381,0.042602005125874275,2024-01-01,2020,Ningbo,2023-01-01,2927.7593699615636,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_6,0.042232437752787615,0.04224813800022926,2025-01-01,2020,Ningbo,2024-01-01,2927.7593699615636,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_7,0.038548827270550014,0.03883816449505032,2026-01-01,2020,Ningbo,2025-01-01,2927.7593699615636,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_0,0.03849205147320645,0.03920594980383326,2019-01-01,2018.0,Xiamen,2018-12-05,2757.288271430063,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_1,0.040432373425499255,0.04169895941955656,2020-01-01,2019.0,Xiamen,2019-01-01,2825.0733530045295,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_2,0.040492295451665446,0.041170965997168386,2021-01-01,2020.0,Xiamen,2020-01-01,2895.8385548813367,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_3,0.040335640824766955,0.041218484715225365,2022-01-01,2020,Xiamen,2021-01-01,2895.8385548813367,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_4,0.03700489253208402,0.03796733728766976,2023-01-01,2020,Xiamen,2022-01-01,2895.8385548813367,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_5,0.040356159895661936,0.04081350562411734,2024-01-01,2020,Xiamen,2023-01-01,2895.8385548813367,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_6,0.04011236409411362,0.04054224682921121,2025-01-01,2020,Xiamen,2024-01-01,2895.8385548813367,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_7,0.036925598974563184,0.037854119682324994,2026-01-01,2020,Xiamen,2025-01-01,2895.8385548813367,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_0,0.027183152907610024,0.027914033639763636,2019-01-01,2018.0,Senipah,2018-12-05,418.1493527973328,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_1,0.030189478887806716,0.030604139397639923,2020-01-01,2019.0,Senipah,2019-01-01,430.8398155940803,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_2,0.028563086832936815,0.029122888396282888,2021-01-01,2020.0,Senipah,2020-01-01,446.4608775649438,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_3,0.027060316391425657,0.027158096356550927,2022-01-01,2020,Senipah,2021-01-01,446.4608775649438,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_4,0.026460189641877078,0.026659309340623733,2023-01-01,2020,Senipah,2022-01-01,446.4608775649438,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_5,0.029515956372994326,0.02984580565947354,2024-01-01,2020,Senipah,2023-01-01,446.4608775649438,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_6,0.028991413940852608,0.029133783088939703,2025-01-01,2020,Senipah,2024-01-01,446.4608775649438,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_7,0.02694129829728017,0.027396168978968512,2026-01-01,2020,Senipah,2025-01-01,446.4608775649438,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_0,0.0383425786075066,0.0397940489199293,2019-01-01,2018.0,Bhavnagar,2018-12-05,2324.424000902386,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_1,0.03538976235761812,0.036664856877816274,2020-01-01,2019.0,Bhavnagar,2019-01-01,2393.3964076821753,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_2,0.03725856582791584,0.03856085167078425,2021-01-01,2020.0,Bhavnagar,2020-01-01,2423.6973347452936,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_3,0.036759345946108475,0.03816687499629877,2022-01-01,2020,Bhavnagar,2021-01-01,2423.6973347452936,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_4,0.03554101888825726,0.03682812325830855,2023-01-01,2020,Bhavnagar,2022-01-01,2423.6973347452936,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_5,0.036040517469767795,0.03757463645703713,2024-01-01,2020,Bhavnagar,2023-01-01,2423.6973347452936,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_6,0.03837020232978677,0.03984874374084868,2025-01-01,2020,Bhavnagar,2024-01-01,2423.6973347452936,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_7,0.03688582767577836,0.03816056306215553,2026-01-01,2020,Bhavnagar,2025-01-01,2423.6973347452936,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_0,0.04110874245688501,0.04326137846508509,2019-01-01,2018.0,Visakhapatnam,2018-12-05,1257.6024324653192,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_1,0.03957862885157188,0.041236594287737176,2020-01-01,2019.0,Visakhapatnam,2019-01-01,1270.0528561648189,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_2,0.040075444994981606,0.04186554561474051,2021-01-01,2020.0,Visakhapatnam,2020-01-01,1274.8283706696586,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_3,0.040359893615879626,0.04270392893789018,2022-01-01,2020,Visakhapatnam,2021-01-01,1274.8283706696586,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_4,0.03919322898537331,0.040570681149536714,2023-01-01,2020,Visakhapatnam,2022-01-01,1274.8283706696586,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_5,0.04013619316361874,0.04199923252717983,2024-01-01,2020,Visakhapatnam,2023-01-01,1274.8283706696586,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_6,0.04175706841314844,0.04305479796333429,2025-01-01,2020,Visakhapatnam,2024-01-01,1274.8283706696586,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_7,0.03928333107910692,0.041510800269438194,2026-01-01,2020,Visakhapatnam,2025-01-01,1274.8283706696586,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_0,0.03498532505506939,0.03546037690359605,2019-01-01,2018.0,Colombo,2018-12-05,2053.5477470146084,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_1,0.032006998180793444,0.03258875507563882,2020-01-01,2019.0,Colombo,2019-01-01,2074.0590888550473,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_2,0.03218507467670005,0.03287325449175727,2021-01-01,2020.0,Colombo,2020-01-01,2095.517318373919,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_3,0.030986761054165965,0.0315905584809574,2022-01-01,2020,Colombo,2021-01-01,2095.517318373919,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_4,0.029625623775277957,0.03029492931486787,2023-01-01,2020,Colombo,2022-01-01,2095.517318373919,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_5,0.03160612993031855,0.03193728536608527,2024-01-01,2020,Colombo,2023-01-01,2095.517318373919,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_6,0.03186023033831989,0.032260465101012145,2025-01-01,2020,Colombo,2024-01-01,2095.517318373919,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_7,0.03008885429156526,0.030345502777381173,2026-01-01,2020,Colombo,2025-01-01,2095.517318373919,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_0,0.03526080407782285,0.040436137272197234,2019-01-01,2018.0,Kaohsiung,2018-12-05,1079.3027863855318,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_1,0.0378876167156488,0.040592465437296534,2020-01-01,2019.0,Kaohsiung,2019-01-01,1079.7666359540706,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_2,0.038594713292219765,0.04120343190255208,2021-01-01,2020.0,Kaohsiung,2020-01-01,1077.3988517431414,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_3,0.038013310367783645,0.04043797103316379,2022-01-01,2020,Kaohsiung,2021-01-01,1077.3988517431414,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_4,0.03387513948113829,0.035441115871232116,2023-01-01,2020,Kaohsiung,2022-01-01,1077.3988517431414,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_5,0.037733726424409496,0.03977694213287612,2024-01-01,2020,Kaohsiung,2023-01-01,1077.3988517431414,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_6,0.03694453072367324,0.038758284587686376,2025-01-01,2020,Kaohsiung,2024-01-01,1077.3988517431414,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_7,0.035037563910652395,0.03603500508288615,2026-01-01,2020,Kaohsiung,2025-01-01,1077.3988517431414,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_0,0.03492245412656382,0.038260605318308376,2019-01-01,2018.0,Taichung,2018-12-05,1394.4160122894039,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_1,0.0372840484286236,0.03969309487824559,2020-01-01,2019.0,Taichung,2019-01-01,1400.0042947782604,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_2,0.038679819262782966,0.04028895825140709,2021-01-01,2020.0,Taichung,2020-01-01,1407.2815040451521,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_3,0.0380483806663669,0.039777115427671955,2022-01-01,2020,Taichung,2021-01-01,1407.2815040451521,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_4,0.03406639884559384,0.03551546456212621,2023-01-01,2020,Taichung,2022-01-01,1407.2815040451521,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_5,0.037316622660305866,0.03882747312416713,2024-01-01,2020,Taichung,2023-01-01,1407.2815040451521,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_6,0.03700793640627066,0.038611702559460906,2025-01-01,2020,Taichung,2024-01-01,1407.2815040451521,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_7,0.0344591802798654,0.03590665048590137,2026-01-01,2020,Taichung,2025-01-01,1407.2815040451521,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_0,0.03549354221333623,0.03638738624795236,2019-01-01,2018.0,Da Nang,2018-12-05,697.9633519373223,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_1,0.0391697603352968,0.04031143264198388,2020-01-01,2019.0,Da Nang,2019-01-01,706.9667272715494,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_2,0.03917898392734807,0.04010170225141963,2021-01-01,2020.0,Da Nang,2020-01-01,715.4719534591885,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_3,0.037376700317943407,0.03866704683328122,2022-01-01,2020,Da Nang,2021-01-01,715.4719534591885,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_4,0.035208391004205336,0.03601788245772101,2023-01-01,2020,Da Nang,2022-01-01,715.4719534591885,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_5,0.038874361621596826,0.04002614336988676,2024-01-01,2020,Da Nang,2023-01-01,715.4719534591885,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_6,0.039294020784816336,0.040857016692476274,2025-01-01,2020,Da Nang,2024-01-01,715.4719534591885,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_7,0.035910138966883186,0.037063425208870106,2026-01-01,2020,Da Nang,2025-01-01,715.4719534591885,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_0,0.037843950660967025,0.03793887278866062,2019-01-01,2018.0,Haikou,2018-12-05,1324.043352773318,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_1,0.04295698451529398,0.04253692385443493,2020-01-01,2019.0,Haikou,2019-01-01,1347.4828934862637,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_2,0.04196531771791938,0.04110885153178764,2021-01-01,2020.0,Haikou,2020-01-01,1372.170715497565,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_3,0.04069541938391885,0.04037607544938436,2022-01-01,2020,Haikou,2021-01-01,1372.170715497565,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_4,0.03695326044251758,0.03680420279650413,2023-01-01,2020,Haikou,2022-01-01,1372.170715497565,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_5,0.04271533905547961,0.042351528432832394,2024-01-01,2020,Haikou,2023-01-01,1372.170715497565,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_6,0.0413273908425355,0.04112349712947895,2025-01-01,2020,Haikou,2024-01-01,1372.170715497565,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_7,0.03810903885131066,0.03814214380163331,2026-01-01,2020,Haikou,2025-01-01,1372.170715497565,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_0,0.026387586092393698,0.027586263876445204,2019-01-01,2018.0,Surabaya,2018-12-05,1699.601061645092,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_1,0.029560887639056562,0.029803575440787617,2020-01-01,2019.0,Surabaya,2019-01-01,1716.9811059145363,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_2,0.028288994278877964,0.028032134532662352,2021-01-01,2020.0,Surabaya,2020-01-01,1731.3867043579323,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_3,0.0272114261788343,0.027244074433816122,2022-01-01,2020,Surabaya,2021-01-01,1731.3867043579323,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_4,0.026051240104078735,0.026337349525038353,2023-01-01,2020,Surabaya,2022-01-01,1731.3867043579323,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_5,0.0294770509303501,0.02932616372977295,2024-01-01,2020,Surabaya,2023-01-01,1731.3867043579323,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_6,0.02934163886457285,0.029440218816819658,2025-01-01,2020,Surabaya,2024-01-01,1731.3867043579323,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_7,0.02697382474087874,0.026923982904379157,2026-01-01,2020,Surabaya,2025-01-01,1731.3867043579323,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_0,0.02576134080638171,0.026389374062733544,2019-01-01,2018.0,Zamboanga,2018-12-05,295.72503144530697,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_1,0.02883670681251073,0.029814297936597327,2020-01-01,2019.0,Zamboanga,2019-01-01,298.8662153238467,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_2,0.02846052558659546,0.02899096337468658,2021-01-01,2020.0,Zamboanga,2020-01-01,302.2240570146664,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_3,0.02699080842108638,0.02703368442827703,2022-01-01,2020,Zamboanga,2021-01-01,302.2240570146664,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_4,0.025208748597224828,0.025709684510282643,2023-01-01,2020,Zamboanga,2022-01-01,302.2240570146664,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_5,0.027968413945554455,0.02843637050148735,2024-01-01,2020,Zamboanga,2023-01-01,302.2240570146664,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_6,0.028643803994289244,0.02911158634567773,2025-01-01,2020,Zamboanga,2024-01-01,302.2240570146664,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_7,0.025493476157055103,0.025871529045857593,2026-01-01,2020,Zamboanga,2025-01-01,302.2240570146664,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_0,0.03743267355870473,0.03910589050476334,2019-01-01,2018.0,Chittagong,2018-12-05,2915.862006571983,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_1,0.039481245900462494,0.0400627054203434,2020-01-01,2019.0,Chittagong,2019-01-01,2954.7677256164984,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_2,0.040333057158075995,0.041200754843872145,2021-01-01,2020.0,Chittagong,2020-01-01,3018.8901300854045,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_3,0.0417018905348181,0.04211899097224006,2022-01-01,2020,Chittagong,2021-01-01,3018.8901300854045,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
