system:index,NO2_area_mean_mol_per_m2,NO2_population_weighted_exposure_mol_per_m2,end_date,population_year_used,port_name,start_date,total_population,year,.geo
00000000000000000037_5,9.565858704872644E-5,1.3964243072784048E-4,2024-01-01,2020,Zhuhai,2023-01-01,9088.59152268316,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_6,9.207986747321877E-5,1.2967007223759863E-4,2025-01-01,2020,Zhuhai,2024-01-01,9088.59152268316,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_7,9.460740435665341E-5,1.3421350634320215E-4,2026-01-01,2020,Zhuhai,2025-01-01,9088.59152268316,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_0,1.0177250390188116E-5,1.2410037880118568E-5,2019-01-01,2018.0,Banjarmasin,2018-12-05,394.6249549770983,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_1,9.10839639621601E-6,1.0517348624170081E-5,2020-01-01,2019.0,Banjarmasin,2019-01-01,404.84752587329797,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_2,7.650921843260289E-6,8.947362031556048E-6,2021-01-01,2020.0,Banjarmasin,2020-01-01,414.9327097884651,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_3,8.501002461999778E-6,9.81268821499335E-6,2022-01-01,2020,Banjarmasin,2021-01-01,414.9327097884651,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_4,8.773232551090534E-6,1.0384099695983593E-5,2023-01-01,2020,Banjarmasin,2022-01-01,414.9327097884651,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_5,1.0569515894609652E-5,1.3230043954562577E-5,2024-01-01,2020,Banjarmasin,2023-01-01,414.9327097884651,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_6,8.993482941370947E-6,1.0602117978006004E-5,2025-01-01,2020,Banjarmasin,2024-01-01,414.9327097884651,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_7,8.378129584340074E-6,1.0096374052386847E-5,2026-01-01,2020,Banjarmasin,2025-01-01,414.9327097884651,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_0,8.938631374807059E-6,5.0510362287624975E-6,2019-01-01,2018.0,Tanjung Pandan,2018-12-05,65.29387338227211,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_1,8.120300966768479E-6,6.937445331698536E-6,2020-01-01,2019.0,Tanjung Pandan,2019-01-01,66.98909736303429,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_2,7.216294671562722E-6,6.125338654294611E-6,2021-01-01,2020.0,Tanjung Pandan,2020-01-01,68.85003021995666,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_3,8.06422808800479E-6,6.899166902975239E-6,2022-01-01,2020,Tanjung Pandan,2021-01-01,68.85003021995666,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_4,8.548304231619015E-6,7.538828021635284E-6,2023-01-01,2020,Tanjung Pandan,2022-01-01,68.85003021995666,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_5,8.40932772225152E-6,7.80946831314349E-6,2024-01-01,2020,Tanjung Pandan,2023-01-01,68.85003021995666,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_6,7.915972068143498E-6,6.873549437431074E-6,2025-01-01,2020,Tanjung Pandan,2024-01-01,68.85003021995666,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_7,7.860885622078647E-6,7.315587611380972E-6,2026-01-01,2020,Tanjung Pandan,2025-01-01,68.85003021995666,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_0,4.7099717073480954E-5,5.8643261530862844E-5,2019-01-01,2018.0,Kandla,2018-12-05,895.0933698529275,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_1,3.0193067723797026E-5,3.815717306695958E-5,2020-01-01,2019.0,Kandla,2019-01-01,911.2155716231053,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_2,3.0901696502374914E-5,3.9428296852843314E-5,2021-01-01,2020.0,Kandla,2020-01-01,932.9993543207129,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_3,3.0374554539646252E-5,4.013439032547576E-5,2022-01-01,2020,Kandla,2021-01-01,932.9993543207129,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_4,3.0494063445708034E-5,4.047277892084261E-5,2023-01-01,2020,Kandla,2022-01-01,932.9993543207129,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_5,3.197793543767518E-5,4.2277337744883156E-5,2024-01-01,2020,Kandla,2023-01-01,932.9993543207129,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_6,3.4020228705196745E-5,4.352943117790328E-5,2025-01-01,2020,Kandla,2024-01-01,932.9993543207129,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_7,3.340996569224258E-5,4.36625521983556E-5,2026-01-01,2020,Kandla,2025-01-01,932.9993543207129,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_0,2.3323724030162996E-5,2.7726701532398892E-5,2019-01-01,2018.0,Pondicherry,2018-12-05,2155.430426855182,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_1,2.477135204999325E-5,3.06565724395726E-5,2020-01-01,2019.0,Pondicherry,2019-01-01,2191.3547763567335,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_2,2.1688713539019692E-5,2.6466419494556547E-5,2021-01-01,2020.0,Pondicherry,2020-01-01,2229.955793729015,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_3,2.3818308997529544E-5,2.932181647848583E-5,2022-01-01,2020,Pondicherry,2021-01-01,2229.955793729015,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_4,2.497026196688651E-5,3.05567109192923E-5,2023-01-01,2020,Pondicherry,2022-01-01,2229.955793729015,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_5,2.5746832189423363E-5,3.163144554156907E-5,2024-01-01,2020,Pondicherry,2023-01-01,2229.955793729015,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_6,2.372906942909721E-5,2.8943764075675696E-5,2025-01-01,2020,Pondicherry,2024-01-01,2229.955793729015,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_7,2.3866455862773933E-5,2.882820657687802E-5,2026-01-01,2020,Pondicherry,2025-01-01,2229.955793729015,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_0,1.1118691317944321E-5,1.147322994595341E-5,2019-01-01,2018.0,Trincomalee,2018-12-05,374.5232847527667,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_1,1.1686730979676138E-5,1.291765616939443E-5,2020-01-01,2019.0,Trincomalee,2019-01-01,377.85627675802783,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_2,1.0505561931446255E-5,1.1656458170179854E-5,2021-01-01,2020.0,Trincomalee,2020-01-01,380.89677617923354,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_3,1.1037222701142501E-5,1.2015447518500067E-5,2022-01-01,2020,Trincomalee,2021-01-01,380.89677617923354,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_4,1.2009210129434414E-5,1.2879246819240837E-5,2023-01-01,2020,Trincomalee,2022-01-01,380.89677617923354,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_5,1.1879243679621994E-5,1.292459600461721E-5,2024-01-01,2020,Trincomalee,2023-01-01,380.89677617923354,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_6,1.1086018634181428E-5,1.210166211930672E-5,2025-01-01,2020,Trincomalee,2024-01-01,380.89677617923354,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_7,1.084122049221732E-5,1.1744097613312237E-5,2026-01-01,2020,Trincomalee,2025-01-01,380.89677617923354,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_0,2.367255110743255E-5,3.734102295637139E-5,2019-01-01,2018.0,Subic Bay,2018-12-05,4969.414271511907,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_1,2.4157385760159635E-5,4.965432451284928E-5,2020-01-01,2019.0,Subic Bay,2019-01-01,5055.534872014786,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_2,2.140155377830798E-5,4.000088231798047E-5,2021-01-01,2020.0,Subic Bay,2020-01-01,5143.720767519252,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_3,2.4165794489758857E-5,4.455638730823648E-5,2022-01-01,2020,Subic Bay,2021-01-01,5143.720767519252,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_4,2.5173471626311827E-5,4.835969427643193E-5,2023-01-01,2020,Subic Bay,2022-01-01,5143.720767519252,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_5,2.6912442640497964E-5,4.820531061724397E-5,2024-01-01,2020,Subic Bay,2023-01-01,5143.720767519252,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_6,2.7547994232024616E-5,4.8968982192257637E-5,2025-01-01,2020,Subic Bay,2024-01-01,5143.720767519252,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_7,2.6977585509443602E-5,4.8037778612252134E-5,2026-01-01,2020,Subic Bay,2025-01-01,5143.720767519252,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_0,3.0131173457658156E-5,3.5419305039037494E-5,2019-01-01,2018.0,Beihai,2018-12-05,949.1700456136585,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_1,2.9628901189210934E-5,3.3131976596341195E-5,2020-01-01,2019.0,Beihai,2019-01-01,958.6254845619198,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_2,2.9339072176331936E-5,3.247418747069959E-5,2021-01-01,2020.0,Beihai,2020-01-01,968.1747869583907,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_3,3.3524299737690905E-5,3.9148584898564076E-5,2022-01-01,2020,Beihai,2021-01-01,968.1747869583907,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_4,3.268155287994117E-5,3.701648756496919E-5,2023-01-01,2020,Beihai,2022-01-01,968.1747869583907,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_5,3.348138420931969E-5,3.8781882222874554E-5,2024-01-01,2020,Beihai,2023-01-01,968.1747869583907,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_6,3.354745294901736E-5,3.796377196726275E-5,2025-01-01,2020,Beihai,2024-01-01,968.1747869583907,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_7,3.432664404148738E-5,3.8564997063559644E-5,2026-01-01,2020,Beihai,2025-01-01,968.1747869583907,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_0,1.028350331837875E-5,1.1623994828255327E-5,2019-01-01,2018.0,Port Blair,2018-12-05,30.084842453546397,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_1,9.771849182715758E-6,1.1623246729111148E-5,2020-01-01,2019.0,Port Blair,2019-01-01,30.37941831196933,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_2,8.387508325035406E-6,1.0042773112599377E-5,2021-01-01,2020.0,Port Blair,2020-01-01,30.41817034709394,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_3,8.33585939167816E-6,9.478733698553254E-6,2022-01-01,2020,Port Blair,2021-01-01,30.41817034709394,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_4,8.582424619619394E-6,9.682998246828277E-6,2023-01-01,2020,Port Blair,2022-01-01,30.41817034709394,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_5,9.271148379388693E-6,1.0914313223685827E-5,2024-01-01,2020,Port Blair,2023-01-01,30.41817034709394,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_6,8.6807957769395E-6,1.078737665962115E-5,2025-01-01,2020,Port Blair,2024-01-01,30.41817034709394,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_7,8.752913157243299E-6,1.098151234437991E-5,2026-01-01,2020,Port Blair,2025-01-01,30.41817034709394,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_0,7.493669039964765E-6,7.1696547207754335E-6,2019-01-01,2018.0,Masbate,2018-12-05,535.0413958311666,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_1,8.734941049123839E-6,8.428447493263024E-6,2020-01-01,2019.0,Masbate,2019-01-01,546.0645841493617,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_2,8.05129060496553E-6,7.59166197369E-6,2021-01-01,2020.0,Masbate,2020-01-01,557.3342920139726,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_3,8.62081830877322E-6,8.208918905471766E-6,2022-01-01,2020,Masbate,2021-01-01,557.3342920139726,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_4,7.833727806587593E-6,7.304759039235286E-6,2023-01-01,2020,Masbate,2022-01-01,557.3342920139726,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_5,9.62289681297298E-6,9.279586207832644E-6,2024-01-01,2020,Masbate,2023-01-01,557.3342920139726,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_6,8.976821138886232E-6,8.524148629082942E-6,2025-01-01,2020,Masbate,2024-01-01,557.3342920139726,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_7,8.35797869986783E-6,8.07442084920072E-6,2026-01-01,2020,Masbate,2025-01-01,557.3342920139726,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_0,1.079406159514203E-4,1.2432842939506152E-4,2019-01-01,2018.0,Ningbo,2018-12-05,2809.607607711693,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_1,7.928090687965235E-5,1.0367739343902903E-4,2020-01-01,2019.0,Ningbo,2019-01-01,2867.855988082161,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_2,7.806391985857977E-5,1.0334459603153816E-4,2021-01-01,2020.0,Ningbo,2020-01-01,2927.7593699615636,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_3,1.142320720086712E-4,1.5154474960251E-4,2022-01-01,2020,Ningbo,2021-01-01,2927.7593699615636,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_4,7.898026605957211E-5,1.0508385613672232E-4,2023-01-01,2020,Ningbo,2022-01-01,2927.7593699615636,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_5,9.108646352856532E-5,1.1710120529441319E-4,2024-01-01,2020,Ningbo,2023-01-01,2927.7593699615636,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_6,8.339746800838416E-5,9.983944338172743E-5,2025-01-01,2020,Ningbo,2024-01-01,2927.7593699615636,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_7,8.50947515187524E-5,1.0085685814587313E-4,2026-01-01,2020,Ningbo,2025-01-01,2927.7593699615636,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_0,6.418644241575144E-5,1.156942158051135E-4,2019-01-01,2018.0,Xiamen,2018-12-05,2757.288271430063,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_1,4.209911030891762E-5,6.695301241986191E-5,2020-01-01,2019.0,Xiamen,2019-01-01,2825.0733530045295,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_2,4.046570833945216E-5,6.402610444432366E-5,2021-01-01,2020.0,Xiamen,2020-01-01,2895.8385548813367,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_3,4.9796380042526585E-5,8.298244106687984E-5,2022-01-01,2020,Xiamen,2021-01-01,2895.8385548813367,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_4,4.4851329963330735E-5,7.153847676821073E-5,2023-01-01,2020,Xiamen,2022-01-01,2895.8385548813367,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_5,4.859210894848702E-5,7.378244716696815E-5,2024-01-01,2020,Xiamen,2023-01-01,2895.8385548813367,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_6,4.543572811592255E-5,6.583457447015621E-5,2025-01-01,2020,Xiamen,2024-01-01,2895.8385548813367,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_7,4.5116307313930596E-5,6.576665613453933E-5,2026-01-01,2020,Xiamen,2025-01-01,2895.8385548813367,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_0,9.610424154937274E-6,1.2645143046315034E-5,2019-01-01,2018.0,Senipah,2018-12-05,418.1493527973328,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_1,7.376192383414389E-6,1.1686319772069614E-5,2020-01-01,2019.0,Senipah,2019-01-01,430.8398155940803,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_2,7.278435586570201E-6,1.0569106454641485E-5,2021-01-01,2020.0,Senipah,2020-01-01,446.4608775649438,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_3,8.56269217799932E-6,1.2656818626292664E-5,2022-01-01,2020,Senipah,2021-01-01,446.4608775649438,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_4,8.801164081963897E-6,1.269164991803536E-5,2023-01-01,2020,Senipah,2022-01-01,446.4608775649438,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_5,8.94865577221757E-6,1.4169103751820943E-5,2024-01-01,2020,Senipah,2023-01-01,446.4608775649438,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_6,8.138783166917184E-6,1.2445339761244308E-5,2025-01-01,2020,Senipah,2024-01-01,446.4608775649438,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_7,8.685046362825474E-6,1.3394350007537318E-5,2026-01-01,2020,Senipah,2025-01-01,446.4608775649438,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_0,4.61998649483641E-5,7.667286563554728E-5,2019-01-01,2018.0,Bhavnagar,2018-12-05,2324.424000902386,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_1,3.084878599162135E-5,5.082326351410406E-5,2020-01-01,2019.0,Bhavnagar,2019-01-01,2393.3964076821753,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_2,3.2691230270712386E-5,5.0890718748949615E-5,2021-01-01,2020.0,Bhavnagar,2020-01-01,2423.6973347452936,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_3,3.342405174918131E-5,5.237405463289658E-5,2022-01-01,2020,Bhavnagar,2021-01-01,2423.6973347452936,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_4,3.556098743584264E-5,5.4693538415128345E-5,2023-01-01,2020,Bhavnagar,2022-01-01,2423.6973347452936,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_5,3.567746087527285E-5,5.6321095919230835E-5,2024-01-01,2020,Bhavnagar,2023-01-01,2423.6973347452936,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_6,3.563551571138976E-5,5.4957594047026796E-5,2025-01-01,2020,Bhavnagar,2024-01-01,2423.6973347452936,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_7,3.5809394035793424E-5,5.658304582928815E-5,2026-01-01,2020,Bhavnagar,2025-01-01,2423.6973347452936,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_0,2.9939829543784558E-5,4.0302622674103036E-5,2019-01-01,2018.0,Visakhapatnam,2018-12-05,1257.6024324653192,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_1,2.4500215653989975E-5,3.83199966753256E-5,2020-01-01,2019.0,Visakhapatnam,2019-01-01,1270.0528561648189,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_2,2.2117238580726303E-5,3.5516233782636245E-5,2021-01-01,2020.0,Visakhapatnam,2020-01-01,1274.8283706696586,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_3,2.55566826011613E-5,4.155525553675731E-5,2022-01-01,2020,Visakhapatnam,2021-01-01,1274.8283706696586,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_4,2.734333003756894E-5,4.2375048686219234E-5,2023-01-01,2020,Visakhapatnam,2022-01-01,1274.8283706696586,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_5,3.0066723780092995E-5,4.8810817535078495E-5,2024-01-01,2020,Visakhapatnam,2023-01-01,1274.8283706696586,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_6,2.4951956450494006E-5,4.020373471839634E-5,2025-01-01,2020,Visakhapatnam,2024-01-01,1274.8283706696586,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_7,2.8178004957505903E-5,4.683868443091923E-5,2026-01-01,2020,Visakhapatnam,2025-01-01,1274.8283706696586,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_0,2.107317422542965E-5,3.8595933556518635E-5,2019-01-01,2018.0,Colombo,2018-12-05,2053.5477470146084,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_1,1.6884689041651213E-5,2.739563053519406E-5,2020-01-01,2019.0,Colombo,2019-01-01,2074.0590888550473,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_2,1.5927745064560434E-5,2.5908862706157204E-5,2021-01-01,2020.0,Colombo,2020-01-01,2095.517318373919,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_3,1.53736549451171E-5,2.5458877312407382E-5,2022-01-01,2020,Colombo,2021-01-01,2095.517318373919,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_4,1.5644840606314995E-5,2.3456235699694785E-5,2023-01-01,2020,Colombo,2022-01-01,2095.517318373919,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_5,1.5082534399610535E-5,2.2659399273346025E-5,2024-01-01,2020,Colombo,2023-01-01,2095.517318373919,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_6,1.518321373154117E-5,2.217515029616383E-5,2025-01-01,2020,Colombo,2024-01-01,2095.517318373919,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_7,1.3260681048375984E-5,1.8071900821935075E-5,2026-01-01,2020,Colombo,2025-01-01,2095.517318373919,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_0,4.572328226828359E-5,1.2303459638312726E-4,2019-01-01,2018.0,Kaohsiung,2018-12-05,1079.3027863855318,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_1,3.231444182431536E-5,7.693516703127825E-5,2020-01-01,2019.0,Kaohsiung,2019-01-01,1079.7666359540706,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_2,2.976533145816715E-5,6.980148491509655E-5,2021-01-01,2020.0,Kaohsiung,2020-01-01,1077.3988517431414,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_3,3.443559984570076E-5,8.676879957587699E-5,2022-01-01,2020,Kaohsiung,2021-01-01,1077.3988517431414,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_4,3.28503877086447E-5,8.316523531963602E-5,2023-01-01,2020,Kaohsiung,2022-01-01,1077.3988517431414,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_5,3.5281679306932425E-5,8.108451887346298E-5,2024-01-01,2020,Kaohsiung,2023-01-01,1077.3988517431414,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_6,3.1560527838514524E-5,7.310780622848389E-5,2025-01-01,2020,Kaohsiung,2024-01-01,1077.3988517431414,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_7,3.13672209299746E-5,7.080478605225766E-5,2026-01-01,2020,Kaohsiung,2025-01-01,1077.3988517431414,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_0,5.756675731754107E-5,1.060837122018501E-4,2019-01-01,2018.0,Taichung,2018-12-05,1394.4160122894039,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_1,3.899069984556758E-5,6.916934151424085E-5,2020-01-01,2019.0,Taichung,2019-01-01,1400.0042947782604,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_2,3.7292407888840726E-5,6.756788654445127E-5,2021-01-01,2020.0,Taichung,2020-01-01,1407.2815040451521,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_3,4.323947944537186E-5,8.305037175671685E-5,2022-01-01,2020,Taichung,2021-01-01,1407.2815040451521,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_4,4.0928316346938044E-5,7.707896340172307E-5,2023-01-01,2020,Taichung,2022-01-01,1407.2815040451521,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_5,4.490338867946082E-5,8.025062079295112E-5,2024-01-01,2020,Taichung,2023-01-01,1407.2815040451521,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_6,4.077913733164927E-5,7.169097690376959E-5,2025-01-01,2020,Taichung,2024-01-01,1407.2815040451521,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_7,4.204115699482296E-5,7.367085190300199E-5,2026-01-01,2020,Taichung,2025-01-01,1407.2815040451521,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_0,1.079436380180233E-5,1.6857335768579845E-5,2019-01-01,2018.0,Da Nang,2018-12-05,697.9633519373223,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_1,1.6728966400857074E-5,2.2317659802511763E-5,2020-01-01,2019.0,Da Nang,2019-01-01,706.9667272715494,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_2,1.5171718522650875E-5,2.026441932509557E-5,2021-01-01,2020.0,Da Nang,2020-01-01,715.4719534591885,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
