system:index,SO2_area_mean_mol_per_m2,SO2_population_weighted_exposure_mol_per_m2,end_date,population_year_used,port_name,start_date,total_population,year,.geo
0000000000000000005a_7,1.9207449071587392E-5,2.666344150980269E-5,2026-01-01,2020,Shantou,2025-01-01,3463.1264004620552,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b_0,1.653218422816869E-4,1.709752966458435E-4,2019-01-01,2018.0,Guangzhou,2018-12-05,10445.918557360881,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b_1,2.4301840297450074E-5,1.8915837483486536E-5,2020-01-01,2019.0,Guangzhou,2019-01-01,10729.495600674692,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b_2,4.284026210484717E-5,3.634364791888127E-5,2021-01-01,2020.0,Guangzhou,2020-01-01,11001.35900232998,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b_3,3.43659073978773E-5,3.3661542646053426E-5,2022-01-01,2020,Guangzhou,2021-01-01,11001.35900232998,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b_4,6.003574721630997E-5,6.483568210774801E-5,2023-01-01,2020,Guangzhou,2022-01-01,11001.35900232998,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b_5,5.242116200892668E-5,4.961957639684038E-5,2024-01-01,2020,Guangzhou,2023-01-01,11001.35900232998,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b_6,3.349085692039312E-5,4.030215234969265E-5,2025-01-01,2020,Guangzhou,2024-01-01,11001.35900232998,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b_7,3.117929768204945E-5,2.9042500225997947E-5,2026-01-01,2020,Guangzhou,2025-01-01,11001.35900232998,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_0,,0.0,2019-01-01,2018.0,Tianjin,2018-12-05,4124.356220803074,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_1,3.2041812595377697E-4,3.3329089953739756E-4,2020-01-01,2019.0,Tianjin,2019-01-01,4212.36722852728,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_2,3.942534922449041E-4,4.175797236201186E-4,2021-01-01,2020.0,Tianjin,2020-01-01,4304.61617395875,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_3,4.0067768646915203E-4,4.2586199988361095E-4,2022-01-01,2020,Tianjin,2021-01-01,4304.61617395875,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_4,3.893227612694588E-4,3.948565781588498E-4,2023-01-01,2020,Tianjin,2022-01-01,4304.61617395875,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_5,4.104030833982754E-4,4.3127367559133E-4,2024-01-01,2020,Tianjin,2023-01-01,4304.61617395875,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_6,4.6312876753142E-4,4.8017272785308565E-4,2025-01-01,2020,Tianjin,2024-01-01,4304.61617395875,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_7,2.002945618275718E-4,2.1119765664480878E-4,2026-01-01,2020,Tianjin,2025-01-01,4304.61617395875,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_0,1.1102153620288172E-4,2.0023980080453703E-4,2019-01-01,2018.0,Karachi,2018-12-05,3229.3985002524796,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_1,8.568277266483355E-5,1.0999539796693732E-4,2020-01-01,2019.0,Karachi,2019-01-01,3308.627126245404,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_2,1.0586561425023893E-4,1.1683876413376072E-4,2021-01-01,2020.0,Karachi,2020-01-01,3415.412829928991,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_3,1.0379021156091593E-4,1.488625353759427E-4,2022-01-01,2020,Karachi,2021-01-01,3415.412829928991,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_4,8.445255422396057E-5,9.912174372059013E-5,2023-01-01,2020,Karachi,2022-01-01,3415.412829928991,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_5,1.0158435234467786E-4,1.2910787295647753E-4,2024-01-01,2020,Karachi,2023-01-01,3415.412829928991,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_6,8.304220933860733E-5,1.0952438493097554E-4,2025-01-01,2020,Karachi,2024-01-01,3415.412829928991,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_7,5.9835248233502085E-5,8.563584494339142E-5,2026-01-01,2020,Karachi,2025-01-01,3415.412829928991,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_0,2.5713502886681464E-5,8.714901565527313E-5,2019-01-01,2018.0,Taipei,2018-12-05,2058.224017988021,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_1,1.701777713317089E-5,-3.3189317798057417E-6,2020-01-01,2019.0,Taipei,2019-01-01,2070.0480925729494,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_2,1.8972085983380037E-5,-3.382247023242617E-6,2021-01-01,2020.0,Taipei,2020-01-01,2090.993646744358,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_3,4.811820957881402E-5,3.374268750569893E-5,2022-01-01,2020,Taipei,2021-01-01,2090.993646744358,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_4,5.5486504293869125E-5,4.738998410021072E-5,2023-01-01,2020,Taipei,2022-01-01,2090.993646744358,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_5,4.373778847461216E-5,3.530503976690797E-5,2024-01-01,2020,Taipei,2023-01-01,2090.993646744358,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_6,3.926819057357477E-5,2.7216937676858927E-5,2025-01-01,2020,Taipei,2024-01-01,2090.993646744358,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_7,1.2203817338771608E-5,1.5748565462926204E-5,2026-01-01,2020,Taipei,2025-01-01,2090.993646744358,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_0,2.1694820295917342E-5,2.6138883238916917E-5,2019-01-01,2018.0,Manila,2018-12-05,6061.982863218388,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_1,9.50403972884611E-6,-1.0728903775909985E-6,2020-01-01,2019.0,Manila,2019-01-01,6176.642973029939,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_2,1.2740083556826233E-5,2.2509574757055943E-6,2021-01-01,2020.0,Manila,2020-01-01,6294.487233788599,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_3,1.092037898193573E-4,7.940303292345206E-5,2022-01-01,2020,Manila,2021-01-01,6294.487233788599,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_4,1.1670113356037216E-4,6.917467881077597E-5,2023-01-01,2020,Manila,2022-01-01,6294.487233788599,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_5,1.273807842266691E-4,8.564030649309601E-5,2024-01-01,2020,Manila,2023-01-01,6294.487233788599,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_6,1.3298003933089736E-4,7.001466551418633E-5,2025-01-01,2020,Manila,2024-01-01,6294.487233788599,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_7,4.312495497331996E-5,3.1300605415823195E-5,2026-01-01,2020,Manila,2025-01-01,6294.487233788599,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
