system:index,CO_area_mean_mol_per_m2,NO2_area_mean_mol_per_m2,SO2_area_mean_mol_per_m2,end_date,population_year_used,port_name,start_date,total_pollution_area_mean_mol_per_m2,total_pollution_population_weighted_exposure_mol_per_m2,total_population,year,.geo
00000000000000000039_7,0.029459727365533442,7.860885622078647E-6,4.471170273400042E-6,2026-01-01,2020,Tanjung Pandan,2025-01-01,0.02947205942142895,0.02903792618196914,68.85003021995666,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_0,0.036687141203896954,4.7099717073480954E-5,1.8577468424991637E-4,2019-01-01,2018.0,Kandla,2018-12-05,0.036947343377483094,0.037450870264700696,895.0933698529275,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_1,0.03414070156574157,3.0193067723797026E-5,1.1841993469127131E-4,2020-01-01,2019.0,Kandla,2019-01-01,0.03428931456815667,0.03467023156947173,911.2155716231053,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_2,0.03553169208392854,3.0901696502374914E-5,1.1789756687743582E-4,2021-01-01,2020.0,Kandla,2020-01-01,0.035680491347308316,0.036199118091329564,932.9993543207129,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_3,0.035137269493304125,3.0374554539646252E-5,1.1410304876311314E-4,2022-01-01,2020,Kandla,2021-01-01,0.03528174709660688,0.03571147616673459,932.9993543207129,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_4,0.03357315333831766,3.0494063445708034E-5,1.1512646274114524E-4,2023-01-01,2020,Kandla,2022-01-01,0.0337187738645046,0.034155003458205685,932.9993543207129,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_5,0.03435735599294958,3.197793543767518E-5,1.3767056450950346E-4,2024-01-01,2020,Kandla,2023-01-01,0.03452700449289674,0.03493874141938036,932.9993543207129,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_6,0.03651417228238323,3.4020228705196745E-5,1.387287822976154E-4,2025-01-01,2020,Kandla,2024-01-01,0.036686921293386035,0.03708798509516587,932.9993543207129,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_7,0.03543704090519756,3.340996569224258E-5,8.579528922919385E-5,2026-01-01,2020,Kandla,2025-01-01,0.03555624616011908,0.03601870840764622,932.9993543207129,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_0,0.039221172157231574,2.3323724030162996E-5,5.000390316868679E-5,2019-01-01,2018.0,Pondicherry,2018-12-05,0.03929449978443041,0.03959769315827561,2155.430426855182,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_1,0.0369454310362629,2.477135204999325E-5,7.333032018294952E-5,2020-01-01,2019.0,Pondicherry,2019-01-01,0.03704353270849582,0.036827232870335465,2191.3547763567335,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_2,0.03749110562489041,2.1688713539019692E-5,7.18679622990413E-5,2021-01-01,2020.0,Pondicherry,2020-01-01,0.03758466230072842,0.03725017805194909,2229.955793729015,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_3,0.03607471406676479,2.3818308997529544E-5,9.350587751881641E-5,2022-01-01,2020,Pondicherry,2021-01-01,0.03619203825328111,0.03604532225889125,2229.955793729015,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_4,0.034937290346393854,2.497026196688651E-5,1.0400880402140461E-4,2023-01-01,2020,Pondicherry,2022-01-01,0.035066269412382126,0.034877702845818766,2229.955793729015,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_5,0.036768700553257226,2.5746832189423363E-5,9.283654566496583E-5,2024-01-01,2020,Pondicherry,2023-01-01,0.036887283931111646,0.03660096422201865,2229.955793729015,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_6,0.03686559938392142,2.372906942909721E-5,8.53999168083437E-5,2025-01-01,2020,Pondicherry,2024-01-01,0.036974728370158826,0.03668390911801869,2229.955793729015,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_7,0.03578608688201391,2.3866455862773933E-5,6.210928234555611E-5,2026-01-01,2020,Pondicherry,2025-01-01,0.03587206262022226,0.035537078180856115,2229.955793729015,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_0,0.03573273902744543,1.1118691317944321E-5,2.0173794023558006E-5,2019-01-01,2018.0,Trincomalee,2018-12-05,0.03576378545256058,0.03602720406978057,374.5232847527667,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_1,0.03340171679437736,1.1686730979676138E-5,-7.384988828277347E-6,2020-01-01,2019.0,Trincomalee,2019-01-01,0.03340601853652878,0.032822486677864644,377.85627675802783,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_2,0.03380706778875956,1.0505561931446255E-5,-8.267123134091432E-6,2021-01-01,2020.0,Trincomalee,2020-01-01,0.0338093062275569,0.033050603437894885,380.89677617923354,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_3,0.033362106837291156,1.1037222701142501E-5,3.2776281219208286E-6,2022-01-01,2020,Trincomalee,2021-01-01,0.03337642168811425,0.032141907028915874,380.89677617923354,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_4,0.031688519447389416,1.2009210129434414E-5,1.426144631417537E-5,2023-01-01,2020,Trincomalee,2022-01-01,0.031714790103833004,0.031046038278053717,380.89677617923354,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_5,0.03332348694905115,1.1879243679621994E-5,9.7339625091511E-6,2024-01-01,2020,Trincomalee,2023-01-01,0.03334510015523992,0.03258384786696695,380.89677617923354,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_6,0.03362704788150882,1.1086018634181428E-5,2.554073519527595E-5,2025-01-01,2020,Trincomalee,2024-01-01,0.03366367463533832,0.03288723082121111,380.89677617923354,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_7,0.03260130098189554,1.084122049221732E-5,4.723516988300291E-6,2026-01-01,2020,Trincomalee,2025-01-01,0.03261686571937601,0.031396263548569954,380.89677617923354,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_0,0.02934380547091535,2.367255110743255E-5,2.394162462501323E-5,2019-01-01,2018.0,Subic Bay,2018-12-05,0.029391144408714823,0.029427079524706908,4969.414271511907,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_1,0.03109407139007242,2.4157385760159635E-5,1.4760922935697252E-5,2020-01-01,2019.0,Subic Bay,2019-01-01,0.03113298969876828,0.03195738112079734,5055.534872014786,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_2,0.031190158533852083,2.140155377830798E-5,1.515146888760565E-5,2021-01-01,2020.0,Subic Bay,2020-01-01,0.03122671155651801,0.03216109106672789,5143.720767519252,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_3,0.031289208011955165,2.4165794489758857E-5,7.913021402322094E-5,2022-01-01,2020,Subic Bay,2021-01-01,0.03139250402046814,0.03202118246786394,5143.720767519252,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_4,0.02884425583995339,2.5173471626311827E-5,1.01631393034228E-4,2023-01-01,2020,Subic Bay,2022-01-01,0.02897106070461389,0.029896260611494762,5143.720767519252,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_5,0.03180139760379339,2.6912442640497964E-5,8.829901844069698E-5,2024-01-01,2020,Subic Bay,2023-01-01,0.03191660906487456,0.03293300231056079,5143.720767519252,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_6,0.031312326112007516,2.7547994232024616E-5,1.1482563424403313E-4,2025-01-01,2020,Subic Bay,2024-01-01,0.03145469974048355,0.03237346531058278,5143.720767519252,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_7,0.02923255858358942,2.6977585509443602E-5,3.853255554069422E-5,2026-01-01,2020,Subic Bay,2025-01-01,0.029298068724639564,0.0301886090822977,5143.720767519252,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_0,0.0416391976860682,3.0131173457658156E-5,-6.146100857835251E-6,2019-01-01,2018.0,Beihai,2018-12-05,0.04166318275866806,0.04245931205049222,949.1700456136585,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_1,0.04644137996567661,2.9628901189210934E-5,1.6012513637191277E-5,2020-01-01,2019.0,Beihai,2019-01-01,0.046487021380502994,0.04597398359476435,958.6254845619198,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_2,0.044619652134059384,2.9339072176331936E-5,4.0436048388756615E-5,2021-01-01,2020.0,Beihai,2020-01-01,0.04468942725462441,0.04382266398777967,968.1747869583907,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_3,0.04355998605687079,3.3524299737690905E-5,4.7950978021915035E-5,2022-01-01,2020,Beihai,2021-01-01,0.043641461334630385,0.04323714592905758,968.1747869583907,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_4,0.040081029618507166,3.268155287994117E-5,6.558922113474E-5,2023-01-01,2020,Beihai,2022-01-01,0.04017930039252186,0.0406233883078915,968.1747869583907,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_5,0.04516504820938764,3.348138420931969E-5,2.9346041368045355E-5,2024-01-01,2020,Beihai,2023-01-01,0.04522787563496503,0.044970275509885305,968.1747869583907,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_6,0.044264086722812804,3.354745294901736E-5,2.287256176859659E-5,2025-01-01,2020,Beihai,2024-01-01,0.044320506737530435,0.044381652472169325,968.1747869583907,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_7,0.04099441595643581,3.432664404148738E-5,2.7015730293449067E-5,2026-01-01,2020,Beihai,2025-01-01,0.041055758330770784,0.040576272477175254,968.1747869583907,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_0,0.03620957479265698,1.028350331837875E-5,1.265859984945256E-5,2019-01-01,2018.0,Port Blair,2018-12-05,0.03623252352242174,0.035637096584790875,30.084842453546397,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_1,0.03603912003352979,9.771849182715758E-6,-2.832532265517902E-6,2020-01-01,2019.0,Port Blair,2019-01-01,0.03604605935044699,0.03660557019618344,30.37941831196933,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_2,0.03520612922085401,8.387508325035406E-6,8.656501209031294E-6,2021-01-01,2020.0,Port Blair,2020-01-01,0.03522317323038802,0.03598850640296708,30.41817034709394,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_3,0.034977744155975744,8.33585939167816E-6,2.408521741818111E-6,2022-01-01,2020,Port Blair,2021-01-01,0.03498848853710929,0.034918390742958196,30.41817034709394,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_4,0.032768199256268164,8.582424619619394E-6,7.765175799040053E-6,2023-01-01,2020,Port Blair,2022-01-01,0.032784546856686865,0.033342886568411514,30.41817034709394,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_5,0.03512908795802898,9.271148379388693E-6,7.0969774167116E-6,2024-01-01,2020,Port Blair,2023-01-01,0.035145456083825063,0.036053381973021326,30.41817034709394,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_6,0.03541397754003441,8.6807957769395E-6,1.4272949835799926E-5,2025-01-01,2020,Port Blair,2024-01-01,0.035436931285647164,0.03601534671972125,30.41817034709394,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_7,0.03301779561042982,8.752913157243299E-6,7.959857296807848E-6,2026-01-01,2020,Port Blair,2025-01-01,0.03303450838088392,0.03378589595210023,30.41817034709394,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_0,0.027675602123160146,7.493669039964765E-6,2.9390259328644145E-5,2019-01-01,2018.0,Masbate,2018-12-05,0.027712486051528772,0.027371582049197533,535.0413958311666,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_1,0.02985123600248019,8.734941049123839E-6,2.3450482631333916E-5,2020-01-01,2019.0,Masbate,2019-01-01,0.029883421426160635,0.029780559959353498,546.0645841493617,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_2,0.03020242268516562,8.05129060496553E-6,1.9350621265731886E-5,2021-01-01,2020.0,Masbate,2020-01-01,0.0302298245970363,0.029836147377044858,557.3342920139726,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_3,0.029629507197028563,8.62081830877322E-6,2.235656699519057E-5,2022-01-01,2020,Masbate,2021-01-01,0.02966048458233253,0.02926304816693144,557.3342920139726,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_4,0.027149947801836466,7.833727806587593E-6,4.417860862119845E-5,2023-01-01,2020,Masbate,2022-01-01,0.027201960138264217,0.0270398157891618,557.3342920139726,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_5,0.02998783433131854,9.62289681297298E-6,5.126909310289291E-5,2024-01-01,2020,Masbate,2023-01-01,0.03004872632123439,0.029985448909002437,557.3342920139726,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_6,0.030104632239977856,8.976821138886232E-6,5.4333948352010626E-5,2025-01-01,2020,Masbate,2024-01-01,0.030167943009468703,0.029965413381192855,557.3342920139726,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_7,0.0272597709884943,8.35797869986783E-6,4.019813753452901E-5,2026-01-01,2020,Masbate,2025-01-01,0.02730832710472869,0.027002862076853214,557.3342920139726,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_0,0.04656964573057902,1.079406159514203E-4,9.054143190833249E-5,2019-01-01,2018.0,Ningbo,2018-12-05,0.046819160715654964,0.0444886299079062,2809.607607711693,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_1,0.043237731674710685,7.928090687965235E-5,9.098107117855573E-5,2020-01-01,2019.0,Ningbo,2019-01-01,0.043407993652768914,0.04453074051678029,2867.855988082161,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_2,0.044495878190541106,7.806391985857977E-5,1.0037609821995599E-4,2021-01-01,2020.0,Ningbo,2020-01-01,0.044674318208619695,0.04544355727891049,2927.7593699615636,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_3,0.04343668182037323,1.142320720086712E-4,1.867082577878498E-4,2022-01-01,2020,Ningbo,2021-01-01,0.043737622150169776,0.04426696446758478,2927.7593699615636,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_4,0.03998015686490288,7.898026605957211E-5,1.0418492999546775E-4,2023-01-01,2020,Ningbo,2022-01-01,0.040163322060957934,0.04101394394268161,2927.7593699615636,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_5,0.04180084815578381,9.108646352856532E-5,1.4832763835144014E-4,2024-01-01,2020,Ningbo,2023-01-01,0.04204026225766374,0.04287967003724625,2927.7593699615636,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_6,0.042232437752787615,8.339746800838416E-5,1.1368880603371143E-4,2025-01-01,2020,Ningbo,2024-01-01,0.042429524026829694,0.04246425978162533,2927.7593699615636,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_7,0.038548827270550014,8.50947515187524E-5,6.133196721409751E-5,2026-01-01,2020,Ningbo,2025-01-01,0.03869525398928281,0.039010282800958196,2927.7593699615636,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_0,0.03849205147320645,6.418644241575144E-5,7.38872629600924E-5,2019-01-01,2018.0,Xiamen,2018-12-05,0.03863012517858226,0.039375703188558875,2757.288271430063,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_1,0.040432373425499255,4.209911030891762E-5,3.404288415917042E-5,2020-01-01,2019.0,Xiamen,2019-01-01,0.04050851541996734,0.04179919465415053,2825.0733530045295,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_2,0.040492295451665446,4.046570833945216E-5,4.957457338540264E-5,2021-01-01,2020.0,Xiamen,2020-01-01,0.04058233573339028,0.041274353638649126,2895.8385548813367,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_3,0.040335640824766955,4.9796380042526585E-5,5.9075550278833425E-5,2022-01-01,2020,Xiamen,2021-01-01,0.04044451275508837,0.04135156155299832,2895.8385548813367,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_4,0.03700489253208402,4.4851329963330735E-5,6.367568917329913E-5,2023-01-01,2020,Xiamen,2022-01-01,0.03711341955122063,0.03809463526190526,2895.8385548813367,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_5,0.040356159895661936,4.859210894848702E-5,6.252456228836348E-5,2024-01-01,2020,Xiamen,2023-01-01,0.04046727656689876,0.04093915320046778,2895.8385548813367,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_6,0.04011236409411362,4.543572811592255E-5,3.9134508914998395E-5,2025-01-01,2020,Xiamen,2024-01-01,0.040196934331144504,0.040638829945852877,2895.8385548813367,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_7,0.036925598974563184,4.5116307313930596E-5,2.3067180619612648E-5,2026-01-01,2020,Xiamen,2025-01-01,0.03699378246249662,0.03794813860878331,2895.8385548813367,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_0,0.027183152907610024,9.610424154937274E-6,-1.0938326786955586E-5,2019-01-01,2018.0,Senipah,2018-12-05,0.027182033505338116,0.027903916844621825,418.1493527973328,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_1,0.030189478887806716,7.376192383414389E-6,-5.032055968857931E-6,2020-01-01,2019.0,Senipah,2019-01-01,0.03019182302422124,0.030600096771430146,430.8398155940803,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_2,0.028563086832936815,7.278435586570201E-6,-7.87750770621481E-7,2021-01-01,2020.0,Senipah,2020-01-01,0.028569577517752725,0.029118395184512275,446.4608775649438,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_3,0.027060316391425657,8.56269217799932E-6,-2.82640595114459E-6,2022-01-01,2020,Senipah,2021-01-01,0.027066052677652518,0.027143499415804,446.4608775649438,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_4,0.026460189641877078,8.801164081963897E-6,7.387176603786049E-6,2023-01-01,2020,Senipah,2022-01-01,0.026476377982562874,0.02665963026955019,446.4608775649438,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_5,0.029515956372994326,8.94865577221757E-6,3.8032785428437502E-6,2024-01-01,2020,Senipah,2023-01-01,0.029528708307309387,0.029843238462880117,446.4608775649438,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_6,0.028991413940852608,8.138783166917184E-6,6.879025998952761E-5,2025-01-01,2020,Senipah,2024-01-01,0.029068342984009076,0.02919368716279695,446.4608775649438,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_7,0.02694129829728017,8.685046362825474E-6,2.843733892852742E-6,2026-01-01,2020,Senipah,2025-01-01,0.026952827077535876,0.0274144797139261,446.4608775649438,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_0,0.0383425786075066,4.61998649483641E-5,2.523059991375723E-4,2019-01-01,2018.0,Bhavnagar,2018-12-05,0.03864148192064334,0.04017144546820353,2324.424000902386,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_1,0.03538976235761812,3.084878599162135E-5,1.3385294423990104E-4,2020-01-01,2019.0,Bhavnagar,2019-01-01,0.03555446408784962,0.03687229715037747,2393.3964076821753,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_2,0.03725856582791584,3.2691230270712386E-5,1.351525850458903E-4,2021-01-01,2020.0,Bhavnagar,2020-01-01,0.03742640964323243,0.03877432999316053,2423.6973347452936,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_3,0.036759345946108475,3.342405174918131E-5,1.5780559230296398E-4,2022-01-01,2020,Bhavnagar,2021-01-01,0.036950575590160586,0.03840471533129234,2423.6973347452936,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_4,0.03554101888825726,3.556098743584264E-5,1.4708977217087738E-4,2023-01-01,2020,Bhavnagar,2022-01-01,0.03572366964786402,0.03703463985603136,2423.6973347452936,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_5,0.036040517469767795,3.567746087527285E-5,1.7106568379134888E-4,2024-01-01,2020,Bhavnagar,2023-01-01,0.0362472606144345,0.0378009121026104,2423.6973347452936,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_6,0.03837020232978677,3.563551571138976E-5,1.6542661860778705E-4,2025-01-01,2020,Bhavnagar,2024-01-01,0.03857126446410587,0.04007666089207194,2423.6973347452936,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_7,0.03688582767577836,3.5809394035793424E-5,8.044262893308003E-5,2026-01-01,2020,Bhavnagar,2025-01-01,0.03700207969874722,0.03831318395010173,2423.6973347452936,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_0,0.04110874245688501,2.9939829543784558E-5,2.7334324066385305E-4,2019-01-01,2018.0,Visakhapatnam,2018-12-05,0.04141274079452312,0.043609309532690384,1257.6024324653192,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_1,0.03957862885157188,2.4500215653989975E-5,1.075470009753573E-4,2020-01-01,2019.0,Visakhapatnam,2019-01-01,0.039710676068201264,0.0414080732793067,1270.0528561648189,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_2,0.040075444994981606,2.2117238580726303E-5,1.0004579017380113E-4,2021-01-01,2020.0,Visakhapatnam,2020-01-01,0.04019760802373614,0.042018521100111776,1274.8283706696586,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_3,0.040359893615879626,2.55566826011613E-5,1.240858949462049E-4,2022-01-01,2020,Visakhapatnam,2021-01-01,0.04050953619342701,0.042888653043567336,1274.8283706696586,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_4,0.03919322898537331,2.734333003756894E-5,1.6210891034953078E-4,2023-01-01,2020,Visakhapatnam,2022-01-01,0.03938268122576037,0.040790615189706524,1274.8283706696586,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_5,0.04013619316361874,3.0066723780092995E-5,1.6741746660091868E-4,2024-01-01,2020,Visakhapatnam,2023-01-01,0.04033367735399982,0.04224180003391979,1274.8283706696586,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_6,0.04175706841314844,2.4951956450494006E-5,8.639137114297747E-5,2025-01-01,2020,Visakhapatnam,2024-01-01,0.041868411740741886,0.04320497402389837,1274.8283706696586,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_7,0.03928333107910692,2.8178004957505903E-5,9.544102971542605E-5,2026-01-01,2020,Visakhapatnam,2025-01-01,0.039406950113779766,0.04168704928573903,1274.8283706696586,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_0,0.03498532505506939,2.107317422542965E-5,2.337705749929571E-5,2019-01-01,2018.0,Colombo,2018-12-05,0.03502977528679418,0.03549557272368193,2053.5477470146084,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_1,0.032006998180793444,1.6884689041651213E-5,-3.827324257607862E-6,2020-01-01,2019.0,Colombo,2019-01-01,0.032020055545577485,0.032596783640170546,2074.0590888550473,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_2,0.03218507467670005,1.5927745064560434E-5,-3.276149559727637E-6,2021-01-01,2020.0,Colombo,2020-01-01,0.032197726272204893,0.03288801624657639,2095.517318373919,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_3,0.030986761054165965,1.53736549451171E-5,-5.6479895070645466E-6,2022-01-01,2020,Colombo,2021-01-01,0.030996486719603988,0.031604339629047844,2095.517318373919,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_4,0.029625623775277957,1.5644840606314995E-5,1.1126534967058956E-5,2023-01-01,2020,Colombo,2022-01-01,0.029652395150851326,0.030324526785807212,2095.517318373919,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_5,0.03160612993031855,1.5082534399610535E-5,7.208120555812709E-6,2024-01-01,2020,Colombo,2023-01-01,0.03162842058527391,0.031956533821094084,2095.517318373919,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_6,0.03186023033831989,1.518321373154117E-5,2.524656357978788E-5,2025-01-01,2020,Colombo,2024-01-01,0.031900660115631224,0.032299606745579024,2095.517318373919,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_7,0.03008885429156526,1.3260681048375984E-5,2.9859697758655495E-6,2026-01-01,2020,Colombo,2025-01-01,0.030105100942389527,0.030366481144866196,2095.517318373919,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_0,0.03526080407782285,4.572328226828359E-5,3.2227807012083246E-5,2019-01-01,2018.0,Kaohsiung,2018-12-05,0.03533875516710317,0.0406082879002412,1079.3027863855318,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_1,0.0378876167156488,3.231444182431536E-5,1.1277814833849442E-6,2020-01-01,2019.0,Kaohsiung,2019-01-01,0.03792105893895647,0.04067689174436084,1079.7666359540706,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_2,0.038594713292219765,2.976533145816715E-5,1.3390031939471954E-5,2021-01-01,2020.0,Kaohsiung,2020-01-01,0.038637868655617434,0.041290399060602626,1077.3988517431414,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_3,0.038013310367783645,3.443559984570076E-5,2.7260555317640115E-5,2022-01-01,2020,Kaohsiung,2021-01-01,0.03807500652294698,0.04055386179579265,1077.3988517431414,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_4,0.03387513948113829,3.28503877086447E-5,3.180266573892033E-5,2023-01-01,2020,Kaohsiung,2022-01-01,0.03393979253458592,0.035558701799126104,1077.3988517431414,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_5,0.037733726424409496,3.5281679306932425E-5,2.2003774297574174E-5,2024-01-01,2020,Kaohsiung,2023-01-01,0.037791011878014015,0.039883201457841716,1077.3988517431414,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
